Model ckpt,scalar,step duration,min value
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 6 denormalized_epoch,0:00:00.245342,0.8900480270385742
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 denormalized_epoch,0:00:00.245342,1.147330641746521
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500_epoch,0:00:00.245342,0.06759273260831833
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 1_epoch,0:00:00.245342,0.09311941266059875
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 1 denormalized_epoch,0:00:00.245342,165.639892578125
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 2 denormalized_epoch,0:00:00.245342,0.0
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 12 denormalized_epoch,0:00:00.245342,107.60700225830078
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 18 denormalized_epoch,0:00:00.245342,137.06089782714844
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 6 denormalized_epoch,0:00:00.245342,71.09587860107422
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 denormalized_epoch,0:00:00.245342,120.35089111328125
"LOCAL_LocalDenseFiLM/Local (5/10): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE denormalized_epoch,0:00:00.245342,60.7491340637207
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE_epoch,0:00:00.363973,0.27247124910354614
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850_epoch,0:00:00.363973,0.33719193935394287
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at day 1_epoch,0:00:00.363973,0.37011629343032837
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at day 1 denormalized_epoch,0:00:00.363973,1.3309407234191895
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at day 2 denormalized_epoch,0:00:00.363973,0.0
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at hour 12 denormalized_epoch,0:00:00.363973,1.05404794216156
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at hour 18 denormalized_epoch,0:00:00.363973,1.2025154829025269
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at hour 6 denormalized_epoch,0:00:00.363973,0.8253774642944336
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 denormalized_epoch,0:00:00.363973,1.103883147239685
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500_epoch,0:00:00.363973,0.20676632225513458
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at day 1_epoch,0:00:00.363973,0.2588527202606201
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at day 1 denormalized_epoch,0:00:00.363973,192.68051147460938
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at day 2 denormalized_epoch,0:00:00.363973,0.0
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at hour 12 denormalized_epoch,0:00:00.363973,108.82298278808594
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at hour 18 denormalized_epoch,0:00:00.363973,151.19422912597656
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at hour 6 denormalized_epoch,0:00:00.363973,66.64939880371094
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 denormalized_epoch,0:00:00.363973,130.12786865234375
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE denormalized_epoch,0:00:00.363973,65.61856842041016
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE_epoch,0:00:00.363973,0.2388489991426468
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850_epoch,0:00:00.363973,0.3164932131767273
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at day 1_epoch,0:00:00.363973,0.3441931903362274
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at day 1 denormalized_epoch,0:00:00.363973,1.2081624269485474
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at day 2 denormalized_epoch,0:00:00.363973,0.0
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 12 denormalized_epoch,0:00:00.363973,0.9926052689552307
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 18 denormalized_epoch,0:00:00.363973,1.1131495237350464
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 6 denormalized_epoch,0:00:00.363973,0.7920189499855042
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 denormalized_epoch,0:00:00.363973,1.0264841318130493
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500_epoch,0:00:00.363973,0.16120466589927673
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 1_epoch,0:00:00.363973,0.19155697524547577
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 1 denormalized_epoch,0:00:00.363973,140.12002563476562
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 2 denormalized_epoch,0:00:00.363973,0.0
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 12 denormalized_epoch,0:00:00.363973,87.75761413574219
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 18 denormalized_epoch,0:00:00.363973,114.47651672363281
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 6 denormalized_epoch,0:00:00.363973,58.10893249511719
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 denormalized_epoch,0:00:00.363973,100.1157455444336
"LOCAL_LocalDenseFiLM/Local (17/30): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE denormalized_epoch,0:00:00.363973,50.57110595703125
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at day 1_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at day 1 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at day 2 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at hour 12 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at hour 18 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 at hour 6 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE T850 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at day 1_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at day 1 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at day 2 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at hour 12 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at hour 18 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 at hour 6 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE Z500 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",val_weighted RMSE denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at day 1_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at day 1 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at day 2 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 12 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 18 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 at hour 6 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE T850 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 1_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 1 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at day 2 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 12 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 18 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 at hour 6 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE Z500 denormalized_epoch,nan,nan
"LOCAL_LocalDenseFiLM/Local (10/15): LocalDenseFiLM hidden layer size = [256], learnable size = 32 time - resolution: 6, prediction_horizon: 1 n_layers: 18, window=4",train_weighted RMSE denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 at day 1_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 at day 1 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 at day 2 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 at hour 12 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 at hour 18 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 at hour 6 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE T850 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 at day 1_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 at day 1 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 at day 2 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 at hour 12 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 at hour 18 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 at hour 6 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE Z500 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",val_weighted RMSE denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 at day 1_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 at day 1 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 at day 2 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 at hour 12 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 at hour 18 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 at hour 6 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE T850 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE Z500_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE Z500 at day 1_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE Z500 at day 1 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE Z500 at day 2 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE Z500 at hour 12 denormalized_epoch,nan,nan
"FiLMWithLearnable/not overfit DiffConv orig FiLMWithLearnable hidden layer size = [256], learnable size = 0 time - resolution: 6, prediction_horizon: 1 n_layers: 20, spatial_block_size=3",train_weighted RMSE Z500 at hour 18 denormalized_epoch,nan,nan
